balance,balance_frequency,purchases,oneoff_purchases,installments_purchases,cash_advance,purchases_frequency,oneoff_purchases_frequency,installments_purchases_frequency,cash_advance_frequency,cash_advance_trx,purchases_trx,credit_limit,payments,minimum_payments,prc_full_payment,tenure
1084.292,1.0,270.0,270.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,3.0,1200.0,371.169,229.778,0.0,12.0
90.017,0.909,1247.39,427.02,820.37,0.0,0.909,0.273,0.818,0.0,0.0,25.0,5000.0,762.863,115.044,0.455,11.0
130.678,0.545,1480.76,1480.76,0.0,0.0,0.333,0.333,0.0,0.0,0.0,19.0,1000.0,2441.728,153.304,1.0,12.0
1262.888,1.0,313.02,210.5,102.52,1381.613,0.583,0.5,0.417,0.083,1.0,13.0,1500.0,1960.519,922.418,0.0,12.0
2584.318,1.0,0.0,0.0,0.0,6036.492,0.0,0.0,0.0,0.25,7.0,0.0,3000.0,6024.595,826.014,0.182,12.0
102.228,1.0,1074.29,249.21,825.08,0.0,1.0,0.167,1.0,0.0,0.0,21.0,5000.0,1075.318,188.242,0.083,12.0
2648.784,1.0,6697.57,5281.17,1416.4,0.0,0.917,0.917,1.0,0.0,0.0,65.0,8200.0,2984.805,678.732,0.0,12.0
2836.606,1.0,0.0,0.0,0.0,2025.023,0.0,0.0,0.0,0.25,8.0,0.0,3000.0,508.048,855.024,0.0,12.0
4302.772,0.857,0.0,0.0,0.0,5875.404,0.0,0.0,0.0,0.143,5.0,0.0,6000.0,384.04,1966.522,0.0,7.0
8.838,0.455,1003.66,586.14,417.52,0.0,0.583,0.333,0.25,0.0,0.0,10.0,2500.0,1140.258,31.498,0.0,12.0
1051.215,0.909,0.0,0.0,0.0,3700.154,0.0,0.0,0.0,0.455,25.0,0.0,1600.0,3263.474,461.042,0.091,11.0
143.538,1.0,415.47,0.0,415.47,0.0,1.0,0.0,1.0,0.0,0.0,17.0,3000.0,394.513,172.574,0.0,12.0
17.097,0.333,306.25,0.0,306.25,0.0,0.778,0.0,0.667,0.0,0.0,7.0,1500.0,711.607,41.249,0.25,9.0
2.304,0.286,0.0,0.0,0.0,157.253,0.0,0.0,0.0,0.143,1.0,0.0,500.0,571.965,1.519,0.0,7.0
48.242,0.727,470.69,57.0,413.69,0.0,0.417,0.083,0.333,0.0,0.0,5.0,18000.0,746.951,156.813,0.417,12.0
5.53,0.182,45.0,0.0,45.0,0.0,0.167,0.0,0.167,0.0,0.0,2.0,1000.0,515.843,112.442,0.5,12.0
459.813,1.0,0.0,0.0,0.0,489.495,0.0,0.0,0.0,0.1,1.0,0.0,500.0,144.047,229.74,0.0,10.0
59.263,0.182,300.68,0.0,300.68,0.0,0.091,0.0,0.091,0.0,0.0,1.0,5000.0,3142.652,80.614,0.0,11.0
990.781,1.0,844.45,844.45,0.0,0.0,0.417,0.417,0.0,0.0,0.0,6.0,3000.0,530.463,227.905,0.0,12.0
4587.062,1.0,333.28,0.0,333.28,77.956,0.583,0.0,0.583,0.083,1.0,8.0,5000.0,1234.81,1673.96,0.0,12.0
1593.468,1.0,0.0,0.0,0.0,1889.34,0.0,0.0,0.0,0.333,2.0,0.0,2000.0,173.717,289.554,0.0,6.0
2820.577,0.818,0.0,0.0,0.0,10717.892,0.0,0.0,0.0,0.583,11.0,0.0,7000.0,9602.278,937.556,0.143,12.0
2537.342,1.0,2286.06,1508.89,777.17,769.989,1.0,0.667,0.917,0.167,3.0,49.0,4000.0,520.412,858.654,0.0,12.0
3959.913,1.0,0.0,0.0,0.0,158.16,0.0,0.0,0.0,0.333,4.0,0.0,4000.0,701.794,1641.805,0.0,12.0
434.729,0.545,1486.5,594.6,891.9,392.06,0.333,0.083,0.25,0.083,3.0,4.0,3700.0,7228.692,324.523,0.0,12.0
44.082,1.0,503.25,0.0,503.25,0.0,0.917,0.0,0.833,0.0,0.0,11.0,8500.0,500.251,171.601,1.0,12.0
2708.969,1.0,0.0,0.0,0.0,1655.456,0.0,0.0,0.0,0.167,4.0,0.0,3000.0,647.368,587.546,0.0,12.0
392.194,1.0,788.14,788.14,0.0,0.0,0.167,0.167,0.0,0.0,0.0,2.0,9000.0,1041.707,192.452,0.0,12.0
7201.737,1.0,987.1,862.1,125.0,5468.621,0.333,0.333,0.083,0.25,16.0,9.0,10500.0,1941.541,2391.988,0.0,12.0
7215.196,1.0,0.0,0.0,0.0,7275.716,0.0,0.0,0.0,0.167,1.0,0.0,7500.0,809.179,1639.238,0.0,6.0
7803.072,1.0,1000.55,0.0,1000.55,1490.239,1.0,0.0,1.0,0.333,6.0,35.0,8000.0,3478.321,2722.218,0.0,12.0
7387.804,1.0,208.0,208.0,0.0,6728.68,0.25,0.25,0.0,0.417,7.0,3.0,14000.0,1613.637,1686.829,0.0,12.0
6477.3,1.0,0.0,0.0,0.0,2436.195,0.0,0.0,0.0,0.667,8.0,0.0,11500.0,2480.092,1572.041,0.0,12.0
9354.06,1.0,796.33,796.33,0.0,13748.471,0.083,0.083,0.0,0.667,16.0,1.0,13000.0,10664.659,2600.876,0.083,12.0
2080.123,0.778,0.0,0.0,0.0,3014.915,0.0,0.0,0.0,0.222,7.0,0.0,3000.0,652.358,506.798,0.0,9.0
15.849,0.364,150.0,0.0,150.0,0.0,0.25,0.0,0.167,0.0,0.0,3.0,1600.0,119.469,68.37,0.182,12.0
148.732,1.0,532.66,342.66,190.0,0.0,0.417,0.167,0.25,0.0,0.0,12.0,3000.0,476.194,174.358,0.083,12.0
1001.544,1.0,2577.1,720.1,1857.0,2241.428,1.0,0.667,0.667,0.417,7.0,49.0,15500.0,3875.419,327.218,0.091,12.0
1418.855,1.0,0.0,0.0,0.0,121.072,0.0,0.0,0.0,0.083,1.0,0.0,1500.0,275.722,408.667,0.0,12.0
2368.014,1.0,0.0,0.0,0.0,229.104,0.0,0.0,0.0,0.5,7.0,0.0,2500.0,660.566,675.758,0.0,12.0
21.463,0.727,193.4,0.0,193.4,0.0,0.667,0.0,0.667,0.0,0.0,8.0,2500.0,264.851,154.489,1.0,12.0
991.949,1.0,945.43,945.43,0.0,0.0,0.583,0.583,0.0,0.0,0.0,10.0,1500.0,1448.27,1950.911,0.0,12.0
13479.288,1.0,41050.4,40624.06,426.34,0.0,0.833,0.667,0.417,0.0,0.0,157.0,17000.0,36066.751,15914.485,0.083,12.0
5941.271,1.0,279.36,0.0,279.36,905.983,0.667,0.0,0.667,0.083,2.0,16.0,6000.0,3140.402,2949.001,0.0,12.0
1459.518,1.0,393.82,134.07,259.75,0.0,0.917,0.25,0.833,0.0,0.0,35.0,1500.0,438.601,848.384,0.0,12.0
85.936,1.0,492.03,0.0,492.03,0.0,1.0,0.0,0.857,0.0,0.0,7.0,1000.0,409.433,96.364,1.0,7.0
2135.744,1.0,1342.31,241.75,1100.56,1993.286,0.583,0.167,0.583,0.25,8.0,23.0,8000.0,5720.736,513.58,0.083,12.0
22.0,1.0,343.75,0.0,343.75,0.0,0.917,0.0,0.917,0.0,0.0,22.0,4000.0,337.022,154.938,0.909,12.0
937.435,1.0,1124.88,1085.63,39.25,0.0,0.417,0.333,0.083,0.0,0.0,9.0,2500.0,993.196,252.572,0.0,12.0
4784.709,1.0,5848.99,2604.0,3244.99,3503.547,1.0,0.583,1.0,0.167,6.0,119.0,5000.0,9006.196,4513.489,0.083,12.0
399.505,1.0,740.11,410.28,329.83,0.0,1.0,0.333,1.0,0.0,0.0,33.0,1200.0,1379.684,420.646,0.0,12.0
88.633,1.0,450.0,0.0,450.0,0.0,1.0,0.0,0.889,0.0,0.0,9.0,1000.0,333.656,148.511,0.0,9.0
641.283,1.0,750.0,750.0,0.0,0.0,0.143,0.143,0.0,0.0,0.0,1.0,1000.0,105.583,302.744,0.0,7.0
37.55,1.0,633.24,0.0,633.24,0.0,1.0,0.0,1.0,0.0,0.0,12.0,4000.0,588.247,197.915,0.417,12.0
1973.025,1.0,0.0,0.0,0.0,2009.582,0.0,0.0,0.0,0.667,6.0,0.0,2000.0,325.368,476.303,0.0,9.0
485.236,1.0,0.0,0.0,0.0,2250.076,0.0,0.0,0.0,0.333,5.0,0.0,3000.0,3541.569,191.09,0.333,12.0
2852.355,1.0,424.84,424.84,0.0,0.0,0.417,0.417,0.0,0.0,0.0,6.0,3000.0,725.816,833.636,0.0,12.0
281.17,0.818,3163.69,56.8,3106.89,0.0,0.75,0.083,0.667,0.0,0.0,36.0,8000.0,2422.912,187.046,0.889,12.0
437.735,0.909,483.65,483.65,0.0,0.0,0.5,0.5,0.0,0.0,0.0,11.0,6000.0,1497.95,211.31,0.2,12.0
171.402,1.0,755.5,0.0,755.5,0.0,1.0,0.0,1.0,0.0,0.0,35.0,2700.0,845.858,161.59,0.0,12.0
3592.569,1.0,0.0,0.0,0.0,1286.356,0.0,0.0,0.0,0.333,5.0,0.0,4500.0,820.439,1048.736,0.0,12.0
1688.247,1.0,1937.64,928.18,1009.46,967.811,0.818,0.455,0.545,0.455,16.0,22.0,2500.0,745.064,963.518,0.0,11.0
725.529,1.0,8754.59,8636.73,117.86,0.0,1.0,1.0,0.25,0.0,0.0,116.0,4000.0,8648.305,195.873,0.917,12.0
1781.74,1.0,2289.92,1584.4,705.52,0.0,0.75,0.583,0.417,0.0,0.0,37.0,10500.0,2065.553,446.671,0.0,12.0
504.249,1.0,472.09,0.0,472.09,0.0,0.917,0.0,0.917,0.0,0.0,11.0,1000.0,209.361,282.382,0.0,12.0
1698.37,0.818,0.0,0.0,0.0,2253.382,0.0,0.0,0.0,0.083,2.0,0.0,4500.0,5512.828,696.917,0.111,12.0
467.439,1.0,0.0,0.0,0.0,938.573,0.0,0.0,0.0,0.333,6.0,0.0,800.0,581.995,214.4,0.0,12.0
3892.353,1.0,6068.82,5368.71,700.11,1806.057,0.75,0.583,0.333,0.333,12.0,61.0,7500.0,4417.826,1764.68,0.0,12.0
3252.763,0.833,230.0,74.0,156.0,4497.285,0.833,0.167,0.667,0.333,5.0,11.0,4500.0,567.15,953.567,0.0,6.0
683.391,0.636,0.0,0.0,0.0,1786.07,0.0,0.0,0.0,0.083,4.0,0.0,3000.0,346.495,159.137,0.0,12.0
921.334,1.0,161.6,0.0,161.6,18.98,0.5,0.0,0.417,0.083,1.0,6.0,1500.0,1757.687,5482.177,0.083,12.0
2042.585,0.857,498.96,0.0,498.96,2364.54,0.857,0.0,0.714,0.286,5.0,9.0,2500.0,414.719,1517.203,0.0,7.0
3267.963,1.0,1910.51,0.0,1910.51,0.0,1.0,0.0,1.0,0.0,0.0,65.0,3000.0,2553.373,3339.393,0.0,12.0
3386.993,1.0,171.92,171.92,0.0,0.0,0.417,0.417,0.0,0.0,0.0,5.0,4500.0,907.867,912.27,0.0,12.0
188.702,0.455,900.45,900.45,0.0,0.0,0.083,0.083,0.0,0.0,0.0,1.0,1200.0,1002.784,74.503,0.0,12.0
851.881,0.909,1476.7,934.59,542.11,903.936,0.636,0.455,0.364,0.273,3.0,18.0,1200.0,2207.649,613.131,0.125,11.0
491.606,0.909,747.55,0.0,747.55,0.0,0.818,0.0,0.818,0.0,0.0,9.0,2500.0,282.957,189.444,0.0,11.0
100.404,1.0,790.0,0.0,790.0,0.0,1.0,0.0,0.917,0.0,0.0,13.0,1000.0,573.972,161.592,0.6,12.0
305.507,1.0,0.0,0.0,0.0,381.4,0.0,0.0,0.0,0.333,4.0,0.0,6000.0,402.2,180.816,0.0,12.0
517.574,1.0,4235.28,465.58,3769.7,0.0,0.917,0.333,0.833,0.0,0.0,33.0,2800.0,3770.526,200.542,0.778,12.0
41.781,1.0,161.46,38.4,123.06,0.0,1.0,0.286,0.857,0.0,0.0,9.0,1500.0,42.028,95.1,0.2,7.0
1186.616,1.0,0.0,0.0,0.0,1496.63,0.0,0.0,0.0,0.25,4.0,0.0,1500.0,1779.275,300.991,0.091,12.0
5942.683,1.0,976.45,897.45,79.0,1963.562,0.583,0.583,0.167,0.167,2.0,15.0,9000.0,1659.876,1411.614,0.0,12.0
4.359,0.182,70.0,70.0,0.0,0.0,0.091,0.091,0.0,0.0,0.0,1.0,500.0,363.249,75.03,0.0,11.0
759.198,1.0,1769.79,1359.89,409.9,0.0,0.5,0.083,0.417,0.0,0.0,9.0,2500.0,662.501,816.492,0.0,12.0
2230.477,0.857,0.0,0.0,0.0,2480.834,0.0,0.0,0.0,0.143,2.0,0.0,2500.0,391.306,397.058,0.0,7.0
168.539,1.0,176.73,109.0,67.73,0.0,0.333,0.083,0.167,0.0,0.0,4.0,5000.0,197.074,173.058,0.0,12.0
68.046,0.909,501.85,0.0,501.85,0.0,1.0,0.0,1.0,0.0,0.0,31.0,1200.0,531.542,149.508,0.182,12.0
411.363,1.0,10.79,0.0,10.79,0.0,0.167,0.0,0.167,0.0,0.0,1.0,1200.0,918.161,166.282,0.0,12.0
66.163,0.909,259.32,0.0,259.32,0.0,1.0,0.0,1.0,0.0,0.0,12.0,1500.0,384.275,135.787,0.091,12.0
526.859,0.364,0.0,0.0,0.0,2359.301,0.0,0.0,0.0,0.25,14.0,0.0,2500.0,118.044,470.67,0.0,12.0
6851.391,0.909,4004.0,117.0,3887.0,10616.27,0.909,0.182,0.818,0.364,17.0,18.0,7500.0,6746.532,22011.78,0.0,11.0
20.261,0.833,110.5,0.0,110.5,0.0,0.667,0.0,0.5,0.0,0.0,4.0,1500.0,161.477,65.937,0.5,6.0
2537.893,1.0,0.0,0.0,0.0,354.346,0.0,0.0,0.0,0.25,3.0,0.0,3000.0,622.53,622.652,0.0,12.0
733.761,1.0,371.76,0.0,371.76,0.0,0.5,0.0,0.5,0.0,0.0,11.0,3000.0,701.252,210.723,0.0,12.0
1226.152,1.0,0.0,0.0,0.0,275.602,0.0,0.0,0.0,0.167,5.0,0.0,1200.0,797.03,1026.511,0.0,12.0
331.503,1.0,332.74,0.0,332.74,0.0,0.545,0.0,0.455,0.0,0.0,10.0,2500.0,399.73,173.571,0.0,11.0
1154.381,1.0,2421.85,468.65,1953.2,0.0,1.0,0.333,1.0,0.0,0.0,69.0,9000.0,1421.087,422.044,0.0,12.0
686.624,1.0,422.21,149.0,273.21,729.332,1.0,0.333,0.833,0.167,2.0,11.0,1000.0,416.56,82.401,0.0,6.0
2414.436,1.0,689.4,689.4,0.0,1156.609,1.0,1.0,0.0,0.25,3.0,12.0,8500.0,1582.886,610.759,0.0,12.0
36.412,0.545,343.56,0.0,343.56,0.0,0.455,0.0,0.364,0.0,0.0,7.0,2000.0,349.485,133.622,0.0,11.0
142.43,1.0,1488.84,0.0,1488.84,0.0,1.0,0.0,1.0,0.0,0.0,24.0,5000.0,1450.097,178.872,1.0,12.0
26.969,1.0,417.7,0.0,417.7,0.0,1.0,0.0,1.0,0.0,0.0,14.0,2000.0,447.03,148.46,0.273,12.0
4.876,0.667,20.0,20.0,0.0,0.0,0.111,0.111,0.0,0.0,0.0,1.0,1500.0,26.488,60.914,0.0,9.0
1330.585,1.0,304.6,304.6,0.0,0.0,1.0,1.0,0.0,0.0,0.0,12.0,8000.0,1310.49,385.184,0.0,12.0
11.721,0.727,109.44,0.0,109.44,0.0,0.667,0.0,0.667,0.0,0.0,8.0,2500.0,149.744,106.738,0.2,12.0
85.901,1.0,0.0,0.0,0.0,278.348,0.0,0.0,0.0,0.25,3.0,0.0,500.0,193.747,146.859,0.0,12.0
116.036,0.727,138.8,138.8,0.0,413.248,0.182,0.182,0.0,0.182,2.0,3.0,1500.0,317.584,86.808,0.1,11.0
1525.273,1.0,133.4,0.0,133.4,0.0,0.333,0.0,0.333,0.0,0.0,4.0,1500.0,568.45,758.082,0.0,12.0
592.919,1.0,105.0,0.0,105.0,0.0,0.167,0.0,0.083,0.0,0.0,2.0,6600.0,419.485,195.527,0.0,12.0
634.088,0.75,2194.29,2065.25,129.04,0.0,0.75,0.625,0.375,0.0,0.0,14.0,10000.0,408.701,201.736,0.2,8.0
230.824,1.0,1842.33,0.0,1842.33,0.0,0.917,0.0,0.833,0.0,0.0,12.0,3000.0,1651.128,174.02,0.333,12.0
273.243,1.0,2308.58,0.0,2308.58,0.0,1.0,0.0,1.0,0.0,0.0,44.0,7500.0,2453.348,189.381,0.25,12.0
863.13,1.0,37.3,37.3,0.0,0.0,0.167,0.167,0.0,0.0,0.0,2.0,1000.0,164.344,176.441,0.0,12.0
701.345,1.0,70.98,0.0,70.98,0.0,0.167,0.0,0.167,0.0,0.0,2.0,1000.0,379.262,260.465,0.0,12.0
1219.915,1.0,0.0,0.0,0.0,442.373,0.0,0.0,0.0,0.167,2.0,0.0,1500.0,540.4,288.438,0.0,12.0
1199.555,0.5,0.0,0.0,0.0,2831.836,0.0,0.0,0.0,0.1,2.0,0.0,3000.0,707.767,637.976,0.0,10.0
16.389,0.273,68.88,0.0,68.88,0.0,0.167,0.0,0.167,0.0,0.0,2.0,3000.0,639.61,129.312,0.0,12.0
923.977,1.0,0.0,0.0,0.0,6616.556,0.0,0.0,0.0,0.417,6.0,0.0,2500.0,5155.088,320.494,0.2,12.0
1058.369,1.0,0.0,0.0,0.0,1353.577,0.0,0.0,0.0,0.25,4.0,0.0,1500.0,1381.062,266.36,0.0,12.0
993.027,1.0,0.0,0.0,0.0,1586.612,0.0,0.0,0.0,0.333,19.0,0.0,1200.0,2185.377,444.684,0.091,12.0
5010.88,1.0,0.0,0.0,0.0,2181.39,0.0,0.0,0.0,0.25,7.0,0.0,7000.0,1327.69,1273.479,0.0,12.0
356.884,1.0,929.29,929.29,0.0,0.0,1.0,1.0,0.0,0.0,0.0,13.0,1200.0,1587.564,193.338,0.167,12.0
132.342,0.636,815.9,0.0,815.9,0.0,1.0,0.0,1.0,0.0,0.0,17.0,1800.0,2359.63,86.33,0.0,12.0
1322.057,1.0,0.0,0.0,0.0,76.261,0.0,0.0,0.0,0.091,1.0,0.0,6200.0,802.039,291.308,0.0,11.0
5995.793,1.0,0.0,0.0,0.0,3454.102,0.0,0.0,0.0,0.417,12.0,0.0,6500.0,1868.475,1486.186,0.0,12.0
746.979,1.0,2341.08,1953.84,387.24,0.0,1.0,0.417,1.0,0.0,0.0,59.0,2000.0,736.003,241.955,0.0,12.0
980.035,1.0,275.0,0.0,275.0,0.0,0.917,0.0,0.917,0.0,0.0,11.0,1000.0,537.694,649.808,0.0,12.0
869.091,1.0,438.22,263.5,174.72,0.0,0.417,0.25,0.167,0.0,0.0,6.0,3000.0,336.521,381.78,0.0,12.0
1394.445,1.0,0.0,0.0,0.0,279.694,0.0,0.0,0.0,0.333,4.0,0.0,1600.0,389.817,510.935,0.0,12.0
0.414,0.182,1187.42,1187.42,0.0,0.0,0.917,0.917,0.0,0.0,0.0,11.0,6000.0,1214.035,9.925,0.0,12.0
298.78,0.909,1205.85,310.97,894.88,0.0,0.667,0.333,0.417,0.0,0.0,12.0,3000.0,378.769,130.652,0.0,12.0
7404.851,1.0,0.0,0.0,0.0,12405.294,0.0,0.0,0.0,0.5,13.0,0.0,11500.0,13956.719,1633.855,0.083,12.0
6.484,0.273,61.71,0.0,61.71,0.0,0.25,0.0,0.25,0.0,0.0,3.0,1000.0,233.764,136.908,1.0,12.0
6995.302,1.0,999.77,0.0,999.77,6507.113,0.75,0.0,0.75,0.583,16.0,14.0,8000.0,2863.397,2553.534,0.0,12.0
3063.422,0.727,1646.48,555.73,1090.75,2934.748,0.833,0.333,0.833,0.167,5.0,28.0,4500.0,6543.28,2016.241,0.0,12.0
813.185,1.0,8194.05,7280.27,913.78,0.0,1.0,1.0,1.0,0.0,0.0,121.0,6000.0,7069.804,216.277,0.583,12.0
581.583,1.0,124.65,124.65,0.0,0.0,0.167,0.167,0.0,0.0,0.0,2.0,600.0,312.64,515.451,0.0,12.0
23.25,0.545,307.4,0.0,307.4,0.0,0.333,0.0,0.25,0.0,0.0,4.0,5500.0,784.765,211.246,0.4,12.0
216.649,1.0,4606.71,3217.43,1389.28,0.0,1.0,0.4,0.7,0.0,0.0,22.0,2000.0,2251.967,131.425,1.0,10.0
12.029,0.273,581.21,0.0,581.21,0.0,0.333,0.0,0.333,0.0,0.0,11.0,4000.0,1333.877,32.78,0.0,12.0
82.98,1.0,906.78,0.0,906.78,0.0,1.0,0.0,1.0,0.0,0.0,25.0,3000.0,780.205,152.745,0.818,12.0
5656.07,1.0,362.36,362.36,0.0,7240.433,0.25,0.25,0.0,1.25,12.0,2.0,8000.0,683.421,2036.878,0.0,8.0
63.524,1.0,145.7,145.7,0.0,493.124,0.091,0.091,0.0,0.091,1.0,2.0,1500.0,607.547,76.75,0.0,11.0
54.568,1.0,0.0,0.0,0.0,207.391,0.0,0.0,0.0,0.167,4.0,0.0,3000.0,276.976,161.151,0.25,12.0
2546.677,1.0,0.0,0.0,0.0,555.691,0.0,0.0,0.0,0.333,4.0,0.0,3000.0,629.301,811.517,0.0,12.0
7190.048,1.0,1549.61,1549.61,0.0,3269.101,0.667,0.667,0.0,0.75,11.0,19.0,17500.0,1727.425,1770.059,0.0,12.0
2494.774,1.0,250.0,250.0,0.0,2804.35,0.083,0.083,0.0,0.333,7.0,1.0,3000.0,864.527,867.201,0.0,12.0
2894.349,1.0,657.71,310.7,347.01,3384.773,1.0,0.167,0.917,0.583,17.0,21.0,3500.0,3166.766,1006.615,0.0,12.0
5262.746,1.0,0.0,0.0,0.0,4117.515,0.0,0.0,0.0,0.667,12.0,0.0,6500.0,1224.873,1214.518,0.0,12.0
3.29,0.182,225.6,0.0,225.6,0.0,1.0,0.0,1.0,0.0,0.0,12.0,4000.0,268.5,29.584,0.091,12.0
534.729,1.0,976.98,251.05,725.93,0.0,0.833,0.667,0.833,0.0,0.0,18.0,7000.0,742.95,237.529,0.0,12.0
5931.7,1.0,218.0,218.0,0.0,2527.493,0.083,0.083,0.0,0.25,4.0,2.0,8000.0,1309.817,1402.076,0.0,12.0
5482.204,1.0,0.0,0.0,0.0,4948.907,0.0,0.0,0.0,0.5,15.0,0.0,9000.0,1343.176,1666.085,0.0,12.0
3586.66,1.0,342.0,177.0,165.0,5409.096,0.333,0.167,0.167,0.417,18.0,5.0,6000.0,5949.072,1315.504,0.0,12.0
1474.532,1.0,106.0,106.0,0.0,36.309,0.083,0.083,0.0,0.083,2.0,2.0,3000.0,349.349,434.514,0.0,12.0
2172.893,0.909,416.74,0.0,416.74,0.0,0.417,0.0,0.333,0.0,0.0,5.0,3000.0,3905.486,1080.481,0.1,12.0
72.723,0.909,0.0,0.0,0.0,134.752,0.0,0.0,0.0,0.25,3.0,0.0,200.0,94.494,157.395,0.0,12.0
3304.424,1.0,0.0,0.0,0.0,1270.288,0.0,0.0,0.0,0.417,9.0,0.0,7000.0,1026.076,1478.486,0.0,12.0
5.872,0.818,29.68,29.68,0.0,0.0,0.083,0.083,0.0,0.0,0.0,1.0,10000.0,76.944,75.595,0.0,12.0
27.254,0.455,316.3,316.3,0.0,0.0,0.167,0.167,0.0,0.0,0.0,2.0,2500.0,312.772,57.214,0.1,12.0
2492.463,1.0,0.0,0.0,0.0,2625.645,0.0,0.0,0.0,0.25,7.0,0.0,3000.0,621.099,1073.237,0.0,12.0
1355.18,1.0,0.0,0.0,0.0,119.946,0.0,0.0,0.0,0.083,2.0,0.0,1500.0,338.541,348.389,0.0,12.0
147.085,0.818,1381.14,1027.14,354.0,0.0,0.667,0.333,0.25,0.0,0.0,11.0,2500.0,1457.407,128.627,1.0,12.0
7006.752,1.0,328.92,328.92,0.0,9497.697,0.167,0.167,0.0,0.667,12.0,2.0,10000.0,659.56,1400.682,0.0,6.0
477.818,1.0,515.6,515.6,0.0,0.0,0.333,0.333,0.0,0.0,0.0,5.0,7500.0,610.621,277.826,0.0,12.0
1638.425,1.0,0.0,0.0,0.0,37.921,0.0,0.0,0.0,0.083,1.0,0.0,1800.0,459.151,335.814,0.0,12.0
144.013,0.636,675.53,675.53,0.0,0.0,0.167,0.167,0.0,0.0,0.0,2.0,4000.0,1945.25,271.901,0.0,12.0
128.366,1.0,1003.2,816.07,187.13,0.0,1.0,0.917,0.417,0.0,0.0,27.0,7000.0,1057.647,203.927,0.75,12.0
23.583,1.0,199.32,0.0,199.32,0.0,1.0,0.0,1.0,0.0,0.0,12.0,1500.0,160.013,162.467,0.417,12.0
10.678,0.727,50.0,50.0,0.0,0.0,0.083,0.083,0.0,0.0,0.0,1.0,3000.0,71.906,91.526,0.0,12.0
1995.09,1.0,8335.69,7400.85,934.84,0.0,1.0,0.818,0.273,0.0,0.0,69.0,7000.0,3348.095,1298.363,0.0,11.0
2628.01,1.0,1918.14,1367.73,550.41,1051.791,0.917,0.75,0.833,0.583,11.0,57.0,7000.0,3129.108,759.026,0.0,12.0
1073.425,1.0,57.0,0.0,57.0,0.0,0.25,0.0,0.167,0.0,0.0,3.0,1200.0,295.373,320.83,0.0,12.0
692.53,1.0,404.0,404.0,0.0,0.0,0.167,0.167,0.0,0.0,0.0,2.0,6400.0,787.236,201.135,0.0,12.0
770.637,0.818,0.0,0.0,0.0,1615.027,0.0,0.0,0.0,0.25,4.0,0.0,1500.0,809.366,257.157,0.0,12.0
1384.792,1.0,133.34,0.0,133.34,0.0,0.333,0.0,0.333,0.0,0.0,4.0,2900.0,1877.882,547.387,0.0,12.0
6014.807,1.0,433.63,433.63,0.0,2433.987,0.25,0.25,0.0,0.583,13.0,5.0,7000.0,1534.758,1663.456,0.0,12.0
1780.3,1.0,1907.96,803.17,1104.79,727.609,1.0,0.583,1.0,0.333,5.0,36.0,10000.0,2766.131,391.625,0.0,12.0
30.351,1.0,341.48,0.0,341.48,0.0,1.0,0.0,1.0,0.0,0.0,15.0,4000.0,381.231,178.836,0.917,12.0
2739.712,1.0,847.66,765.8,81.86,1201.188,1.0,1.0,0.583,0.083,1.0,20.0,7500.0,3273.327,718.559,0.0,12.0
561.158,1.0,0.0,0.0,0.0,244.504,0.0,0.0,0.0,0.167,4.0,0.0,1500.0,457.0,266.674,0.0,12.0
1189.031,1.0,1122.3,1122.3,0.0,1425.966,0.417,0.417,0.0,0.417,9.0,9.0,4000.0,3231.526,318.563,0.0,12.0
549.915,1.0,1556.66,912.7,643.96,0.0,1.0,1.0,1.0,0.0,0.0,41.0,11000.0,2285.324,178.691,0.0,12.0
8.52,0.545,64.12,64.12,0.0,0.0,0.167,0.167,0.0,0.0,0.0,2.0,7000.0,176.601,76.462,0.0,12.0
1592.168,1.0,0.0,0.0,0.0,15084.009,0.0,0.0,0.0,0.333,53.0,0.0,4500.0,11382.366,472.703,0.167,12.0
2899.032,0.857,0.0,0.0,0.0,3431.707,0.0,0.0,0.0,0.571,7.0,0.0,4000.0,407.403,636.954,0.0,7.0
293.615,0.857,839.61,839.61,0.0,2018.794,0.714,0.714,0.0,0.857,12.0,11.0,3000.0,2585.11,102.177,0.5,7.0
2507.164,0.818,0.0,0.0,0.0,9577.424,0.0,0.0,0.0,0.25,6.0,0.0,7500.0,3331.674,706.542,0.091,12.0
1003.704,0.818,50.0,50.0,0.0,457.651,0.083,0.083,0.0,0.25,5.0,1.0,3500.0,3389.035,260.167,0.0,12.0
1228.217,1.0,836.4,0.0,836.4,382.164,1.0,0.0,1.0,0.083,1.0,24.0,1400.0,1163.702,758.121,0.0,12.0
84.033,1.0,1099.0,0.0,1099.0,0.0,1.0,0.0,0.917,0.0,0.0,12.0,1000.0,984.394,178.512,0.909,12.0
4047.481,1.0,2380.55,1642.17,738.38,1697.661,0.75,0.5,0.75,0.333,7.0,41.0,5000.0,1617.894,1541.142,0.0,12.0
6891.425,1.0,4399.07,3705.13,693.94,1838.094,1.0,1.0,0.333,0.25,4.0,80.0,11150.0,1834.501,1864.863,0.0,12.0
923.118,0.909,224.4,224.4,0.0,1845.478,0.083,0.083,0.0,0.333,8.0,3.0,1700.0,2232.426,467.573,0.0,12.0
